,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,Day,Date,Time
816,946754293,0.0,0.0,0.0,24.31,67.93,98076.86,123.0,0,816, Sun, 00/01/01, 19:18:13 
817,946754383,0.0,0.0,0.0,24.31,67.75,98076.07,128.0,0,817, Sun, 00/01/01, 19:19:43 
818,946754473,0.0,0.0,0.0,24.32,67.81,98076.86,134.0,0,818, Sun, 00/01/01, 19:21:13 
819,946754563,0.0,0.0,0.0,24.32,67.79,98080.39,140.0,0,819, Sun, 00/01/01, 19:22:43 
820,946754653,0.0,0.0,0.0,24.32,67.54,98079.57,145.0,0,820, Sun, 00/01/01, 19:24:13 
821,946754743,0.0,0.0,0.0,24.32,67.59,98080.39,149.0,0,821, Sun, 00/01/01, 19:25:43 
822,946754833,0.0,0.0,0.0,24.34,67.38,98088.51,152.0,0,822, Sun, 00/01/01, 19:27:13 
823,946754923,0.0,0.0,0.0,24.34,67.67,98091.22,153.0,0,823, Sun, 00/01/01, 19:28:43 
824,946755013,0.0,0.0,0.0,24.34,67.27,98092.86,156.0,0,824, Sun, 00/01/01, 19:30:13 
825,946755103,0.0,0.0,0.0,24.35,67.42,98096.35,158.0,0,825, Sun, 00/01/01, 19:31:43 
826,946755194,0.0,0.0,0.0,24.35,67.19,98090.15,160.0,0,826, Sun, 00/01/01, 19:33:14 
827,946755285,0.0,0.0,0.0,24.34,67.09,98093.64,161.0,0,827, Sun, 00/01/01, 19:34:45 
828,946755376,0.0,0.0,0.0,24.34,67.11,98102.59,161.0,0,828, Sun, 00/01/01, 19:36:16 
829,946755475,0.0,0.0,0.0,24.35,67.2,98097.99,162.0,0,829, Sun, 00/01/01, 19:37:55 
830,946755574,0.0,0.0,0.0,24.35,66.99,98099.87,165.0,0,830, Sun, 00/01/01, 19:39:34 
831,946755673,0.0,0.0,0.0,24.35,66.85,98099.06,168.0,0,831, Sun, 00/01/01, 19:41:13 
832,946755770,0.0,0.0,0.0,24.35,66.77,98108.0,169.0,0,832, Sun, 00/01/01, 19:42:50 
833,946755870,0.0,0.0,0.0,24.36,66.97,98108.0,169.0,0,833, Sun, 00/01/01, 19:44:30 
834,946755969,0.0,0.0,0.0,24.35,66.95,98116.95,167.0,0,834, Sun, 00/01/01, 19:46:09 
835,946756068,0.0,0.0,0.0,24.36,66.63,98114.24,169.0,0,835, Sun, 00/01/01, 19:47:48 
836,946756168,0.0,0.0,0.0,24.36,66.71,98108.82,175.0,0,836, Sun, 00/01/01, 19:49:28 
